Driver ID,Time Interval,Longitude,Latitude,Route,Weight,Driver Name,Vehicle Number,Risk Rating,Continuous Driving Hours (HH_MM),Overspeeding,Lane Violations,Harsh Accelaration,Harsh Braking,Harsh Cornering,Distractions ,Yawning
2,461,70.00255,22.44235,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,08_10,6,2,2,2,5,6,4
2,462,70.00284,22.44219,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_11,7,7,4,5,3,2,1
2,463,70.00303,22.44209,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,08_12,7,5,6,3,6,7,4
2,464,70.00318,22.44201,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_13,7,9,6,8,11,9,11
2,465,70.00332,22.44193,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,08_14,0,0,0,0,0,0,0
2,466,70.00357,22.44179,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,08_15,6,6,7,5,7,6,5
2,467,70.00377,22.44168,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_16,6,5,6,6,9,9,9
2,468,70.00397,22.44158,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_17,8,4,9,7,7,6,8
2,469,70.00423,22.44145,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,08_18,1,1,0,0,2,1,2
2,470,70.00435,22.44139,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,08_19,3,3,2,4,2,3,4
2,471,70.00443,22.44135,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_20,8,11,11,11,10,8,14
2,472,70.00455,22.44128,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,08_21,2,3,2,2,3,1,4
2,473,70.00466,22.44121,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,08_22,1,1,0,0,1,0,1
2,474,70.00478,22.44114,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_23,7,7,4,5,4,4,3
2,475,70.00483,22.4411,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,08_24,6,6,5,6,6,6,6
2,476,70.00489,22.44106,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,08_25,4,3,2,3,2,6,2
2,477,70.00494,22.44101,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_26,7,12,8,11,12,13,12
2,478,70.00498,22.44098,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_27,6,6,7,7,5,5,1
2,479,70.00507,22.44089,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,08_28,1,0,1,0,0,0,0
2,480,70.00517,22.44079,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_29,8,8,9,10,9,10,13
2,481,70.00556,22.44039,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_30,8,7,6,7,6,7,9
2,482,70.0056,22.44034,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,08_31,2,1,2,4,3,2,3
2,483,70.00592,22.44001,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,08_32,0,2,3,1,2,1,3
2,484,70.00608,22.43984,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,08_33,3,1,3,2,3,2,3
2,485,70.00609,22.43982,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_34,10,5,6,9,8,7,8
2,486,70.00628,22.43963,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_35,8,7,6,6,9,8,8
2,487,70.00665,22.43926,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,08_36,4,3,3,2,4,6,4
2,488,70.00666,22.43925,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_37,5,8,4,7,5,5,3
2,489,70.00702,22.43887,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_38,8,6,9,10,5,7,9
2,490,70.00707,22.43882,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,08_39,0,0,1,1,0,1,0
2,491,70.00712,22.43878,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,08_40,1,3,1,3,2,2,2
2,492,70.00716,22.43873,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_41,10,5,8,5,11,9,8
2,493,70.00719,22.4387,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,08_42,4,2,4,4,4,4,1
2,494,70.00721,22.43868,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_43,10,6,6,10,5,8,9
2,495,70.00723,22.43866,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_44,5,7,6,4,3,6,3
2,496,70.00726,22.43862,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_45,9,6,7,9,9,9,9
2,497,70.00732,22.43854,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_46,12,8,6,9,11,11,14
2,498,70.00738,22.43846,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_47,7,7,6,4,2,3,5
2,499,70.00744,22.43838,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_48,11,8,6,7,9,12,14
2,500,70.00751,22.43829,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,08_49,0,0,0,0,0,0,0
2,501,70.00754,22.43825,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_50,10,5,8,10,10,9,8
2,502,70.00757,22.4382,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_51,8,4,6,5,10,8,9
2,503,70.00759,22.43816,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,08_52,5,8,5,6,2,6,2
2,504,70.00761,22.43812,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_53,9,8,10,9,12,10,13
2,505,70.00763,22.43809,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_54,9,11,9,6,10,13,14
2,506,70.00764,22.43805,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,08_55,0,0,0,0,0,0,0
2,507,70.00765,22.43801,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,08_56,6,7,5,4,5,7,4
2,508,70.00766,22.43797,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,08_57,1,1,1,1,1,1,1
2,509,70.00767,22.43793,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,08_58,7,5,9,8,10,6,9
2,510,70.00767,22.43789,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,08_59,7,8,11,8,8,8,11
2,511,70.00769,22.43777,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,09_00,6,8,4,4,4,5,5
2,512,70.00771,22.43756,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,09_01,0,3,2,3,1,1,3
2,513,70.00772,22.43741,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,09_02,4,2,3,3,1,3,3
2,514,70.00775,22.43715,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,09_03,10,5,7,10,6,7,8
2,515,70.00777,22.43697,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,09_04,5,2,2,4,5,5,3
2,516,70.00725,22.4369,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,09_05,7,6,8,7,5,6,9
2,517,70.00709,22.43688,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,09_06,10,8,6,9,10,9,13
2,518,70.00693,22.43687,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,09_07,1,2,0,0,2,1,0
2,519,70.0068,22.43685,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,09_08,6,4,8,5,8,6,9
2,520,70.00639,22.43682,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,09_09,1,1,1,0,0,1,0
3,1,69.87222,22.35546,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_00,2,2,1,2,2,1,2
3,2,69.87217,22.35563,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,0,02_01,7,7,7,5,7,6,4
3,3,69.87182,22.35695,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_02,1,2,1,2,2,2,3
3,4,69.87048,22.36147,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,0,02_03,4,4,4,2,4,4,2
3,5,69.87039,22.36177,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_04,2,3,2,3,2,2,2
3,6,69.87007,22.36286,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_05,1,0,0,0,1,0,2
3,7,69.86975,22.36398,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_06,0,0,0,0,0,0,0
3,8,69.86928,22.36563,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_07,1,2,3,2,0,1,3
3,9,69.8688,22.36725,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_08,2,1,3,1,0,3,2
3,10,69.86837,22.36882,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,02_09,0,0,1,0,1,1,1
3,11,69.86802,22.36997,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_10,1,2,0,1,2,3,3
3,12,69.86777,22.37087,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_11,2,1,0,3,1,1,3
3,13,69.86755,22.37151,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,02_12,5,8,5,4,2,2,3
3,14,69.86729,22.37215,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_13,8,12,8,8,11,9,12
3,15,69.86721,22.37239,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,02_14,0,1,0,0,0,0,1
3,16,69.86678,22.37357,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,02_15,7,6,5,6,5,6,3
3,17,69.86594,22.37571,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,02_16,8,7,7,7,5,6,6
3,18,69.86572,22.37629,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_17,7,6,9,5,10,9,8
3,19,69.86556,22.37669,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_18,7,5,9,9,6,9,9
3,20,69.86514,22.37777,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,02_19,1,1,0,1,0,1,1
3,21,69.86493,22.37833,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_20,9,12,10,9,8,9,13
3,22,69.86466,22.37895,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_21,1,2,3,2,0,1,3
3,23,69.86463,22.37904,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_22,10,12,8,12,10,11,12
3,24,69.86459,22.37914,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_23,11,10,12,6,7,12,13
3,25,69.86444,22.37958,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,02_24,2,2,1,2,2,1,2
3,26,69.86437,22.37973,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,02_25,7,7,7,5,7,6,4
3,27,69.86434,22.3798,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,02_26,1,2,1,2,2,2,3
3,28,69.86414,22.38035,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,02_27,4,4,4,2,4,4,2
3,29,69.86392,22.38088,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_28,2,3,2,3,2,2,2
3,30,69.86363,22.38159,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,02_29,1,0,0,0,1,0,2
3,31,69.86334,22.38232,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_30,0,0,0,0,0,0,0
3,32,69.8633,22.38243,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_31,9,12,9,7,11,9,14
3,33,69.8631,22.38298,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,02_32,7,7,5,5,5,7,6
3,34,69.86278,22.38379,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_33,9,4,6,8,7,8,9
3,35,69.86261,22.3842,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,02_34,1,4,1,2,2,1,3
3,36,69.86244,22.38463,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,02_35,5,7,4,5,4,2,2
3,37,69.86234,22.3849,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,02_36,3,4,3,3,2,3,2
3,38,69.8622,22.38522,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_37,0,0,0,0,0,0,0
3,39,69.86215,22.3853,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_38,0,3,0,1,2,2,3
3,40,69.86206,22.38542,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_39,8,7,8,7,5,9,9
3,41,69.86215,22.38551,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,02_40,1,0,1,1,0,1,1
3,42,69.86228,22.38564,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,02_41,0,0,1,0,0,0,1
3,43,69.86243,22.38579,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_42,11,8,5,12,8,11,14
3,44,69.86315,22.38645,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_43,12,11,6,8,8,13,12
3,45,69.86317,22.38647,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_44,0,3,2,1,1,3,2
3,46,69.86337,22.38664,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_45,8,12,6,8,8,11,14
3,47,69.8634,22.38667,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,02_46,5,2,2,3,5,6,3
3,48,69.86374,22.38701,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,02_47,2,2,1,2,4,2,3
3,49,69.86375,22.38703,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,02_48,2,3,2,1,2,2,3
3,50,69.86392,22.38722,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_49,7,4,7,10,10,9,9
3,51,69.86404,22.38736,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,02_50,6,7,6,5,7,6,5
3,52,69.86421,22.38759,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_51,10,5,8,7,5,9,8
3,53,69.86427,22.38769,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_52,0,0,0,0,0,0,0
3,54,69.86438,22.38788,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,02_53,9,6,6,5,11,9,9
3,55,69.86445,22.38803,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,02_54,0,0,0,0,0,0,0
3,56,69.86484,22.38878,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,02_55,8,6,7,6,7,6,4
3,57,69.865,22.38906,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,02_56,7,8,11,9,8,10,10
3,58,69.86559,22.39021,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,02_57,1,2,1,0,1,0,2
3,59,69.86587,22.39075,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,02_58,1,4,3,2,2,3,2
3,60,69.86669,22.39235,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,02_59,5,6,7,7,2,5,2
3,61,69.86729,22.39351,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_00,0,1,1,0,1,0,1
3,62,69.86769,22.39427,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,03_01,2,4,3,4,4,1,3
3,63,69.86819,22.39525,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,03_02,5,6,6,6,4,7,4
3,64,69.86852,22.3959,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_03,0,0,1,0,0,0,1
3,65,69.869,22.39688,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_04,6,4,7,6,7,9,9
3,66,69.8694,22.3977,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_05,1,1,0,0,1,1,1
3,67,69.86952,22.39795,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_06,1,0,1,0,0,0,0
3,68,69.86966,22.39822,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_07,0,0,0,0,1,0,0
3,69,69.86976,22.39839,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,03_08,2,1,3,3,1,1,3
3,70,69.86988,22.39856,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,03_09,0,0,0,0,0,0,0
3,71,69.86988,22.39857,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,03_10,0,0,0,0,0,0,0
3,72,69.86995,22.39865,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_11,0,1,0,1,1,1,1
3,73,69.87001,22.39873,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_12,1,0,1,1,1,1,1
3,74,69.87019,22.39894,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_13,10,4,9,7,10,6,9
3,75,69.87039,22.39913,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_14,0,0,1,0,0,1,1
3,76,69.87058,22.3993,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,03_15,1,3,0,1,0,1,3
3,77,69.87078,22.39945,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,03_16,3,2,4,3,3,6,3
3,78,69.87093,22.39956,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_17,8,5,6,9,6,6,8
3,79,69.87112,22.39969,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_18,1,2,1,1,2,1,0
3,80,69.87121,22.39976,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_19,0,0,0,0,0,0,0
3,81,69.87133,22.39984,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_20,8,4,7,6,5,6,6
3,82,69.87178,22.40014,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_21,0,1,1,0,0,0,1
3,83,69.87206,22.40034,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_22,7,4,6,6,5,7,6
3,84,69.87221,22.40046,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_23,7,7,6,6,7,7,6
3,85,69.87231,22.40054,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,03_24,5,2,4,2,2,6,1
3,86,69.8724,22.40065,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_25,0,1,0,0,2,1,0
3,87,69.87242,22.40067,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_26,10,5,7,8,10,9,9
3,88,69.8725,22.40077,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,03_27,0,0,0,0,0,0,0
3,89,69.87265,22.40097,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_28,0,1,1,1,0,0,0
3,90,69.873,22.40144,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,03_29,6,2,4,4,5,6,2
3,91,69.87305,22.40151,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_30,1,0,1,1,1,1,1
3,92,69.8736,22.40225,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,03_31,5,8,6,8,2,7,3
3,93,69.87436,22.40329,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_32,9,5,9,8,8,9,8
3,94,69.87501,22.40418,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_33,9,5,9,7,11,8,9
3,95,69.87567,22.40505,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,03_34,9,9,5,10,10,9,12
3,96,69.87591,22.40539,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_35,1,0,0,1,1,1,0
3,97,69.8764,22.40606,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_36,6,4,9,7,9,9,8
3,98,69.87678,22.40658,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_37,6,6,7,3,7,7,4
3,99,69.87707,22.40698,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_38,6,6,7,8,10,6,8
3,100,69.87829,22.40867,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,03_39,10,12,5,9,12,10,11
3,101,69.8784,22.40882,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,03_40,11,9,12,10,7,13,9
3,102,69.87894,22.40957,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,03_41,12,11,7,9,12,13,9
3,103,69.8792,22.40994,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,03_42,1,2,1,4,2,3,2
3,104,69.87997,22.41096,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,03_43,0,0,0,0,0,0,0
3,105,69.88045,22.41156,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,03_44,11,10,7,6,11,13,14
3,106,69.88134,22.4127,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_45,8,6,7,9,5,9,9
3,107,69.88234,22.41406,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_46,6,4,8,9,10,7,8
3,108,69.88238,22.41412,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_47,8,5,7,6,6,6,6
3,109,69.88314,22.41509,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,03_48,3,3,4,5,3,6,1
3,110,69.88327,22.41525,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_49,0,0,1,0,2,0,1
3,111,69.88393,22.41603,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_50,7,7,5,5,6,7,5
3,112,69.88462,22.4168,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,1,03_51,1,0,0,1,1,0,1
3,113,69.88486,22.41705,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_52,10,4,6,5,10,8,8
3,114,69.88524,22.41746,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_53,7,6,7,4,6,7,6
3,115,69.88564,22.41789,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_54,7,4,9,6,11,7,8
3,116,69.88583,22.41811,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_55,10,7,9,6,8,7,9
3,117,69.88619,22.4185,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,03_56,8,4,5,4,5,7,6
3,118,69.88665,22.41898,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_57,9,7,9,7,7,7,9
3,119,69.88732,22.4197,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,03_58,0,1,0,0,1,0,1
3,120,69.88768,22.42009,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,03_59,7,7,7,10,10,7,8
3,121,69.888,22.42042,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,6,04_00,8,5,7,3,6,6,5
3,122,69.88838,22.42078,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,7,04_01,7,8,6,4,4,7,4
3,123,69.8884,22.42079,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,04_02,2,3,1,2,0,1,2
3,124,69.8889,22.42123,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,04_03,0,0,0,0,0,0,0
3,125,69.88977,22.42199,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,3,04_04,0,1,3,3,0,1,2
3,126,69.89048,22.42264,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,04_05,9,7,6,10,6,9,8
3,127,69.89133,22.42347,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,04_06,9,8,7,6,8,10,11
3,128,69.89272,22.42475,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,2,04_07,0,0,0,1,0,0,0
3,129,69.89275,22.42477,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,04_08,10,7,7,8,7,6,8
3,130,69.89327,22.42521,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,9,04_09,7,12,7,12,9,11,11
3,131,69.89347,22.42537,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,04_10,6,4,2,3,2,5,4
3,132,69.89372,22.42556,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,4,04_11,3,3,3,3,4,3,2
3,133,69.89375,22.42558,Jamnagar to Naghedi,1,Ramesh Kumar,GJ-10-TR-9245,0,04_12,0,0,0,0,0,0,0
3,134,69.89395,22.42574,Jamnagar to Naghedi,3,Ramesh Kumar,GJ-10-TR-9245,8,04_13,9,6,9,10,6,6,8
3,135,69.89406,22.42583,Jamnagar to Naghedi,2,Ramesh Kumar,GJ-10-TR-9245,5,04_14,3,2,3,4,1,4,1
